15/11/2024 09:15:23,0.5,1.3,0.342577,0.02434,368,170,50.0
15/11/2024 09:15:33,0.42,1.38,0.345967,0.024514,404,173,49.0
15/11/2024 09:15:43,0.41,1.4,0.35059,0.024646,437,175,49.0
15/11/2024 09:15:53,0.41,1.45,2.057786,0.039529,1612,364,49.0
15/11/2024 09:16:03,0.34,1.5,3.762709,0.920548,2839,1421,49.0
15/11/2024 09:16:13,0.34,1.5,7.166412,2.67933,5273,3496,47.0
15/11/2024 09:16:23,0.37,1.5,8.871201,3.556966,6538,4508,47.0
15/11/2024 09:16:33,0.34,1.5,12.294922,5.313,9275,6523,48.0
15/11/2024 09:16:43,0.35,1.5,14.009719,6.193294,10680,7570,48.0
15/11/2024 09:16:53,0.32,1.5,16.954616,7.947231,13146,9556,50.0
15/11/2024 09:17:03,0.38,1.5,19.161393,8.839503,14895,10769,48.0
15/11/2024 09:17:13,0.37,1.5,22.58805,10.601414,17663,12890,48.0
15/11/2024 09:17:23,0.39,1.5,24.303955,11.481748,19085,13941,47.0
15/11/2024 09:17:33,0.29,1.5,27.033232,13.229737,21421,15851,47.0
15/11/2024 09:17:43,0.36,1.5,29.448255,14.122627,23306,17091,48.0
15/11/2024 09:17:53,0.34,1.5,32.045266,15.866892,25833,18947,48.0
15/11/2024 09:18:03,0.35,1.5,34.6145,16.766034,27896,20276,48.0
15/11/2024 09:18:13,0.34,1.5,36.345284,18.117675,29543,21646,48.0
15/11/2024 09:18:23,0.35,1.5,39.766016,19.397614,32212,23289,48.0
15/11/2024 09:18:33,0.35,1.49,41.486334,20.421724,33681,24455,47.0
15/11/2024 09:18:43,0.34,1.49,44.913026,22.039389,36462,26457,47.0
15/11/2024 09:18:53,0.34,1.47,46.629505,22.919418,37892,27499,49.0
15/11/2024 09:19:03,0.33,1.48,50.06107,24.681329,40712,29617,47.0
15/11/2024 09:19:13,0.38,1.48,51.781548,25.562274,42153,30676,48.0
15/11/2024 09:19:23,0.31,1.47,54.834787,27.316751,44683,32685,48.0
15/11/2024 09:19:33,0.36,1.49,56.924704,28.204282,46349,33842,47.0
15/11/2024 09:19:44,0.34,1.45,59.424811,29.947504,48529,35679,48.0
15/11/2024 09:19:54,0.34,1.49,62.077959,30.844892,50663,36983,48.0
15/11/2024 09:20:04,0.37,1.48,63.801262,32.14282,52197,38324,49.0
15/11/2024 09:20:14,0.35,1.49,67.219224,33.489572,54840,40189,47.0
15/11/2024 09:20:24,0.35,1.48,68.937478,34.370913,56269,41255,48.0
15/11/2024 09:20:34,0.3,1.47,72.417076,36.131146,59397,43342,48.0
15/11/2024 09:20:44,0.35,1.49,74.146183,37.012752,60908,44409,49.0
15/11/2024 09:20:54,0.34,1.46,76.74267,38.759328,63194,46302,48.0
15/11/2024 09:21:04,0.36,1.49,79.290547,39.653607,65149,47560,47.0
15/11/2024 09:21:14,0.35,1.47,82.375499,41.409169,67702,49588,48.0
15/11/2024 09:21:24,0.35,1.49,84.429459,42.296421,69334,50736,48.0
15/11/2024 09:21:34,0.35,1.47,87.008276,44.04139,71553,52605,48.0
15/11/2024 09:21:44,0.36,1.48,89.57236,44.932931,73544,53824,48.0
15/11/2024 09:21:54,0.34,1.49,92.088561,46.673196,75735,55621,48.0
15/11/2024 09:22:04,0.34,1.45,94.723653,47.572635,77805,56954,49.0
15/11/2024 09:22:14,0.35,1.45,96.445889,48.844466,79340,58254,49.0
15/11/2024 09:22:24,0.34,1.47,99.864292,50.211558,82008,60077,47.0
15/11/2024 09:22:34,0.37,1.47,101.581232,51.092545,83441,61133,48.0
15/11/2024 09:22:44,0.32,1.47,105.009986,52.854157,86236,63250,47.0
15/11/2024 09:22:54,0.36,1.48,106.72769,53.734798,87676,64301,48.0
15/11/2024 09:23:04,0.32,1.47,110.155686,55.496682,90468,66423,47.0
15/11/2024 09:23:14,0.38,1.48,111.873986,56.369756,91893,67365,48.0
15/11/2024 09:23:24,0.34,1.49,115.302347,58.128323,94696,69436,48.0
15/11/2024 09:23:34,0.37,1.47,117.015798,59.009227,96099,70493,48.0
15/11/2024 09:23:44,0.31,1.47,120.444348,60.770814,98875,72608,49.0
15/11/2024 09:23:54,0.37,1.47,122.158543,61.651785,100270,73666,48.0
15/11/2024 09:24:04,0.32,1.47,125.306776,63.409258,102864,75722,49.0
15/11/2024 09:24:14,0.37,1.48,127.304847,64.295513,104467,76859,48.0
15/11/2024 09:24:24,0.34,1.48,129.883082,66.040083,106694,78719,48.0
15/11/2024 09:24:34,0.36,1.48,132.458363,66.9389,108854,80045,49.0
15/11/2024 09:24:44,0.33,1.46,134.746081,68.679977,110875,81860,48.0
15/11/2024 09:24:54,0.36,1.47,137.600148,69.585503,113039,83287,48.0
15/11/2024 09:25:04,0.36,1.48,139.335547,71.173671,114700,84824,48.0
15/11/2024 09:25:14,0.38,1.5,142.747908,72.22618,117278,86424,49.0
15/11/2024 09:25:24,0.36,1.48,144.46156,73.326751,118662,87630,50.0
15/11/2024 09:25:34,0.35,1.48,147.874258,74.869091,121241,89604,48.0
15/11/2024 09:25:44,0.35,1.48,149.592526,76.116486,122706,90903,49.0
15/11/2024 09:25:54,0.32,1.48,153.012801,77.511232,125391,92770,48.0
15/11/2024 09:26:04,0.36,1.48,154.731028,78.392715,126813,93838,48.0
15/11/2024 09:26:14,0.31,1.48,158.15727,80.155714,129592,95973,47.0
15/11/2024 09:26:24,0.36,1.48,159.880734,81.036723,131047,97036,48.0
15/11/2024 09:26:34,0.34,1.47,163.312523,82.797198,133864,99135,48.0
15/11/2024 09:26:44,0.37,1.47,165.026785,83.677053,135282,100180,48.0
15/11/2024 09:26:54,0.34,1.45,168.455335,85.438981,138058,102298,48.0
15/11/2024 09:27:04,0.37,1.47,170.174729,86.321038,139482,103374,48.0
15/11/2024 09:27:14,0.33,1.45,172.754414,88.06686,141702,105247,47.0
15/11/2024 09:27:24,0.28,1.36,172.764191,88.069122,141756,105261,47.0
15/11/2024 09:27:34,0.0,1.3,172.767631,88.069122,141794,105261,48.0
15/11/2024 09:27:44,0.0,1.3,172.771411,88.069254,141830,105263,48.0
15/11/2024 09:27:54,1.36,1.3,172.774611,88.069254,141872,105263,47.0
