round,cid,latency
29,b6358c8ac1a241ae8403daf77f879ef5,1.387984275817871
30,e8f1d3779a2b406aba960ae4247de745,0.4851946830749511
30,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.9065897464752196
30,b6358c8ac1a241ae8403daf77f879ef5,1.3449592590332031
31,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.569072961807251
31,e8f1d3779a2b406aba960ae4247de745,0.93465256690979
31,b6358c8ac1a241ae8403daf77f879ef5,1.4242525100708008
32,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.630328893661499
32,e8f1d3779a2b406aba960ae4247de745,0.9872889518737792
32,b6358c8ac1a241ae8403daf77f879ef5,1.306201696395874
33,e8f1d3779a2b406aba960ae4247de745,0.4871218204498291
33,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.8818831443786621
33,b6358c8ac1a241ae8403daf77f879ef5,1.0229334831237793
34,e8f1d3779a2b406aba960ae4247de745,0.5005435943603516
34,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.9250411987304688
34,b6358c8ac1a241ae8403daf77f879ef5,1.2510766983032229
35,e8f1d3779a2b406aba960ae4247de745,0.4580047130584717
35,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.9635870456695556
35,b6358c8ac1a241ae8403daf77f879ef5,1.0062947273254397
36,e8f1d3779a2b406aba960ae4247de745,0.8250644207000732
36,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.9587020874023438
36,b6358c8ac1a241ae8403daf77f879ef5,1.397433519363403
37,e8f1d3779a2b406aba960ae4247de745,0.5797393321990967
37,c0b2ce31b0ac49a9b37f0e6b05b7526a,1.0001916885375977
37,b6358c8ac1a241ae8403daf77f879ef5,1.1186892986297607
38,e8f1d3779a2b406aba960ae4247de745,0.7291512489318848
38,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.9312458038330078
38,b6358c8ac1a241ae8403daf77f879ef5,1.4231536388397217
39,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.6574640274047852
39,e8f1d3779a2b406aba960ae4247de745,0.9790291786193848
39,b6358c8ac1a241ae8403daf77f879ef5,1.4703736305236816
40,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.530616283416748
40,e8f1d3779a2b406aba960ae4247de745,0.8880729675292969
40,b6358c8ac1a241ae8403daf77f879ef5,1.1615784168243408
41,e8f1d3779a2b406aba960ae4247de745,0.4466965198516845
41,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.8997910022735596
41,b6358c8ac1a241ae8403daf77f879ef5,1.1374199390411377
42,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.8606324195861816
42,e8f1d3779a2b406aba960ae4247de745,0.9833886623382568
42,b6358c8ac1a241ae8403daf77f879ef5,1.4102139472961426
43,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.7415285110473633
43,e8f1d3779a2b406aba960ae4247de745,1.0268898010253906
43,b6358c8ac1a241ae8403daf77f879ef5,1.353668212890625
44,e8f1d3779a2b406aba960ae4247de745,1.0395548343658447
44,c0b2ce31b0ac49a9b37f0e6b05b7526a,1.1074810028076172
44,b6358c8ac1a241ae8403daf77f879ef5,1.4920003414154053
45,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.5041723251342773
45,e8f1d3779a2b406aba960ae4247de745,0.935833215713501
45,b6358c8ac1a241ae8403daf77f879ef5,1.0555534362792969
46,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.5244452953338623
46,b6358c8ac1a241ae8403daf77f879ef5,1.0547537803649902
46,e8f1d3779a2b406aba960ae4247de745,1.057936191558838
47,b6358c8ac1a241ae8403daf77f879ef5,1.2989771366119385
47,e8f1d3779a2b406aba960ae4247de745,1.3966395854949951
47,c0b2ce31b0ac49a9b37f0e6b05b7526a,1.6734440326690674
48,e8f1d3779a2b406aba960ae4247de745,1.3547987937927246
48,c0b2ce31b0ac49a9b37f0e6b05b7526a,1.5835044384002686
48,b6358c8ac1a241ae8403daf77f879ef5,1.7107048034667969
49,e8f1d3779a2b406aba960ae4247de745,0.6046609878540039
49,c0b2ce31b0ac49a9b37f0e6b05b7526a,1.0475597381591797
49,b6358c8ac1a241ae8403daf77f879ef5,1.1360688209533691
50,e8f1d3779a2b406aba960ae4247de745,0.4946074485778808
50,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.988673210144043
50,b6358c8ac1a241ae8403daf77f879ef5,1.0765962600708008
51,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.9315459728240968
51,e8f1d3779a2b406aba960ae4247de745,1.0292344093322754
51,b6358c8ac1a241ae8403daf77f879ef5,1.408698797225952
52,e8f1d3779a2b406aba960ae4247de745,0.4329094886779785
52,b6358c8ac1a241ae8403daf77f879ef5,1.0308778285980225
52,c0b2ce31b0ac49a9b37f0e6b05b7526a,1.0268707275390625
53,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.7311406135559082
53,e8f1d3779a2b406aba960ae4247de745,0.9295854568481444
53,b6358c8ac1a241ae8403daf77f879ef5,1.379248857498169
54,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.8773345947265625
54,e8f1d3779a2b406aba960ae4247de745,0.9861280918121338
54,b6358c8ac1a241ae8403daf77f879ef5,1.4700253009796145
55,e8f1d3779a2b406aba960ae4247de745,0.8030731678009033
55,c0b2ce31b0ac49a9b37f0e6b05b7526a,1.0437359809875488
55,b6358c8ac1a241ae8403daf77f879ef5,1.508528232574463
56,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.5578784942626953
56,e8f1d3779a2b406aba960ae4247de745,0.962106704711914
56,b6358c8ac1a241ae8403daf77f879ef5,1.0680959224700928
57,e8f1d3779a2b406aba960ae4247de745,1.0658061504364014
57,c0b2ce31b0ac49a9b37f0e6b05b7526a,1.195434331893921
57,b6358c8ac1a241ae8403daf77f879ef5,1.5907537937164309
58,e8f1d3779a2b406aba960ae4247de745,0.9196500778198242
58,c0b2ce31b0ac49a9b37f0e6b05b7526a,1.0767157077789309
58,b6358c8ac1a241ae8403daf77f879ef5,1.2982509136199951
59,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.9794707298278807
59,e8f1d3779a2b406aba960ae4247de745,1.0043597221374512
59,b6358c8ac1a241ae8403daf77f879ef5,1.449204683303833
60,b6358c8ac1a241ae8403daf77f879ef5,0.8995223045349121
60,e8f1d3779a2b406aba960ae4247de745,1.0659019947052002
60,c0b2ce31b0ac49a9b37f0e6b05b7526a,1.230931043624878
61,e8f1d3779a2b406aba960ae4247de745,0.4950025081634521
61,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.8330802917480469
61,b6358c8ac1a241ae8403daf77f879ef5,0.9812934398651124
62,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.460625410079956
62,e8f1d3779a2b406aba960ae4247de745,0.8722403049468994
62,b6358c8ac1a241ae8403daf77f879ef5,0.978661060333252
63,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.4630398750305176
63,e8f1d3779a2b406aba960ae4247de745,0.9077723026275636
63,b6358c8ac1a241ae8403daf77f879ef5,0.9925408363342284
64,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.7229526042938232
64,e8f1d3779a2b406aba960ae4247de745,0.9599502086639404
64,b6358c8ac1a241ae8403daf77f879ef5,1.2627923488616943
65,e8f1d3779a2b406aba960ae4247de745,0.8091287612915039
65,c0b2ce31b0ac49a9b37f0e6b05b7526a,1.0009872913360596
65,b6358c8ac1a241ae8403daf77f879ef5,1.4288506507873535
66,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.5423629283905029
66,e8f1d3779a2b406aba960ae4247de745,0.9001286029815674
66,b6358c8ac1a241ae8403daf77f879ef5,1.3383355140686035
67,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.5707569122314453
67,e8f1d3779a2b406aba960ae4247de745,0.904029369354248
67,b6358c8ac1a241ae8403daf77f879ef5,1.0983521938323977
68,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.5211050510406494
68,e8f1d3779a2b406aba960ae4247de745,0.8994483947753906
68,b6358c8ac1a241ae8403daf77f879ef5,1.0435245037078855
69,b6358c8ac1a241ae8403daf77f879ef5,0.9357397556304932
69,e8f1d3779a2b406aba960ae4247de745,1.334484577178955
69,c0b2ce31b0ac49a9b37f0e6b05b7526a,1.3918969631195068
70,e8f1d3779a2b406aba960ae4247de745,0.4771981239318847
70,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.9119720458984376
70,b6358c8ac1a241ae8403daf77f879ef5,1.0188450813293457
71,b6358c8ac1a241ae8403daf77f879ef5,0.5333266258239746
71,e8f1d3779a2b406aba960ae4247de745,1.0213680267333984
71,c0b2ce31b0ac49a9b37f0e6b05b7526a,1.0531928539276123
72,b6358c8ac1a241ae8403daf77f879ef5,0.5614843368530273
72,c0b2ce31b0ac49a9b37f0e6b05b7526a,1.0531466007232666
73,e8f1d3779a2b406aba960ae4247de745,0.5650992393493652
73,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.9283397197723388
73,b6358c8ac1a241ae8403daf77f879ef5,1.1253061294555664
74,e8f1d3779a2b406aba960ae4247de745,0.4511570930480957
74,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.8619484901428223
74,b6358c8ac1a241ae8403daf77f879ef5,1.0063493251800537
75,e8f1d3779a2b406aba960ae4247de745,1.059307336807251
75,c0b2ce31b0ac49a9b37f0e6b05b7526a,1.3546111583709717
75,b6358c8ac1a241ae8403daf77f879ef5,1.563797950744629
76,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.8626959323883057
76,e8f1d3779a2b406aba960ae4247de745,0.9100635051727296
76,b6358c8ac1a241ae8403daf77f879ef5,1.3026866912841797
77,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.5530900955200195
77,e8f1d3779a2b406aba960ae4247de745,0.8712918758392334
77,b6358c8ac1a241ae8403daf77f879ef5,1.3415069580078125
78,b6358c8ac1a241ae8403daf77f879ef5,0.6479737758636475
78,c0b2ce31b0ac49a9b37f0e6b05b7526a,1.0889668464660645
78,e8f1d3779a2b406aba960ae4247de745,1.167248010635376
79,c0b2ce31b0ac49a9b37f0e6b05b7526a,1.7813687324523926
79,b6358c8ac1a241ae8403daf77f879ef5,2.6467621326446533
80,b6358c8ac1a241ae8403daf77f879ef5,1.0854954719543457
80,c0b2ce31b0ac49a9b37f0e6b05b7526a,1.3843588829040527
80,e8f1d3779a2b406aba960ae4247de745,1.4095990657806396
81,c0b2ce31b0ac49a9b37f0e6b05b7526a,1.0409185886383057
81,e8f1d3779a2b406aba960ae4247de745,1.300004005432129
81,b6358c8ac1a241ae8403daf77f879ef5,1.7696542739868164
82,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.5596401691436768
82,e8f1d3779a2b406aba960ae4247de745,0.9716362953186036
82,b6358c8ac1a241ae8403daf77f879ef5,1.0547022819519043
83,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.4106709957122803
83,e8f1d3779a2b406aba960ae4247de745,0.7778396606445312
83,b6358c8ac1a241ae8403daf77f879ef5,1.2558681964874268
84,e8f1d3779a2b406aba960ae4247de745,0.8264713287353516
84,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.9594709873199464
84,b6358c8ac1a241ae8403daf77f879ef5,1.4085965156555176
85,e8f1d3779a2b406aba960ae4247de745,0.6580905914306641
85,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.9504008293151855
85,b6358c8ac1a241ae8403daf77f879ef5,1.4279468059539795
86,e8f1d3779a2b406aba960ae4247de745,0.4387357234954834
86,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.8781380653381348
86,b6358c8ac1a241ae8403daf77f879ef5,0.9371178150177002
87,e8f1d3779a2b406aba960ae4247de745,0.4340748786926269
87,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.7767553329467773
87,b6358c8ac1a241ae8403daf77f879ef5,1.26723313331604
88,e8f1d3779a2b406aba960ae4247de745,0.4114782810211181
88,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.7968859672546387
88,b6358c8ac1a241ae8403daf77f879ef5,1.2714333534240725
89,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.5285201072692871
89,e8f1d3779a2b406aba960ae4247de745,0.8659613132476807
89,b6358c8ac1a241ae8403daf77f879ef5,1.3365604877471924
90,e8f1d3779a2b406aba960ae4247de745,0.4403698444366455
90,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.81154465675354
90,b6358c8ac1a241ae8403daf77f879ef5,0.924419641494751
91,c0b2ce31b0ac49a9b37f0e6b05b7526a,1.0311408042907717
91,e8f1d3779a2b406aba960ae4247de745,1.1978037357330322
91,b6358c8ac1a241ae8403daf77f879ef5,1.5254719257354736
92,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.6536617279052734
92,e8f1d3779a2b406aba960ae4247de745,0.8033218383789062
92,b6358c8ac1a241ae8403daf77f879ef5,1.284663200378418
93,b6358c8ac1a241ae8403daf77f879ef5,1.2214386463165283
93,e8f1d3779a2b406aba960ae4247de745,1.3178138732910156
93,c0b2ce31b0ac49a9b37f0e6b05b7526a,1.4741427898406982
94,e8f1d3779a2b406aba960ae4247de745,0.8932018280029297
94,c0b2ce31b0ac49a9b37f0e6b05b7526a,1.215294599533081
94,b6358c8ac1a241ae8403daf77f879ef5,1.3851253986358645
95,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.4995243549346924
95,e8f1d3779a2b406aba960ae4247de745,0.8582475185394287
95,b6358c8ac1a241ae8403daf77f879ef5,1.0446231365203855
96,e8f1d3779a2b406aba960ae4247de745,0.4880683422088623
96,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.8684189319610596
96,b6358c8ac1a241ae8403daf77f879ef5,1.025834321975708
97,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.4250795841217041
97,e8f1d3779a2b406aba960ae4247de745,0.7851269245147705
97,b6358c8ac1a241ae8403daf77f879ef5,1.2274000644683838
98,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.4587974548339844
98,e8f1d3779a2b406aba960ae4247de745,0.8028581142425537
98,b6358c8ac1a241ae8403daf77f879ef5,1.2574961185455322
99,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.574378252029419
99,e8f1d3779a2b406aba960ae4247de745,0.9155077934265136
99,b6358c8ac1a241ae8403daf77f879ef5,0.9453907012939452
100,c0b2ce31b0ac49a9b37f0e6b05b7526a,0.5277109146118164
100,e8f1d3779a2b406aba960ae4247de745,0.8639819622039795
100,b6358c8ac1a241ae8403daf77f879ef5,1.3053991794586182
