15/11/2024 06:45:27,0.54,1.3,0.340093,0.024233,349,163,55.0
15/11/2024 06:45:37,0.34,1.39,0.343413,0.024233,377,163,55.0
15/11/2024 06:45:47,0.34,1.4,0.345849,0.024497,398,167,55.0
15/11/2024 06:45:57,0.17,1.47,0.358387,0.028205,459,196,54.0
15/11/2024 06:46:07,0.26,1.5,1.56544,0.614757,1492,1027,54.0
15/11/2024 06:46:17,0.31,1.5,2.92624,1.27935,2638,1896,54.0
15/11/2024 06:46:27,0.31,1.5,4.369982,2.026705,3858,2872,54.0
15/11/2024 06:46:37,0.32,1.48,5.653794,2.691673,4961,3743,54.0
15/11/2024 06:46:47,0.32,1.4,7.097747,3.438004,6187,4693,52.0
15/11/2024 06:46:57,0.3,1.4,8.425554,4.179503,7334,5585,52.0
15/11/2024 06:47:07,0.3,1.4,9.828165,4.842672,8522,6435,53.0
15/11/2024 06:47:17,0.31,1.4,11.238197,5.58551,9711,7341,52.0
15/11/2024 06:47:27,0.32,1.4,12.555263,6.327886,10860,8247,52.0
15/11/2024 06:47:37,0.31,1.4,14.019859,6.994738,12206,9151,52.0
15/11/2024 06:47:47,0.31,1.4,15.501178,7.740499,13668,10107,52.0
15/11/2024 06:47:57,0.33,1.4,16.559192,8.320159,14618,10818,52.0
15/11/2024 06:48:07,0.2,1.35,16.566067,8.320417,14674,10823,50.0
15/11/2024 06:48:17,0.01,1.3,16.57139,8.320417,14720,10823,51.0
15/11/2024 06:48:27,0.01,1.3,16.580614,8.320417,14780,10823,51.0
15/11/2024 06:48:37,0.0,1.3,16.585462,8.320597,14813,10825,50.0
15/11/2024 06:48:47,0.02,1.3,16.588604,8.320747,14840,10828,50.0
15/11/2024 06:48:57,0.0,1.3,16.597552,8.320747,14901,10828,52.0
15/11/2024 06:49:08,0.0,1.3,16.599976,8.320747,14921,10828,50.0
15/11/2024 06:49:18,0.02,1.3,16.603396,8.320921,14951,10831,50.0
15/11/2024 06:49:28,0.0,1.3,16.607991,8.320921,15002,10831,50.0
15/11/2024 06:49:38,0.0,1.3,16.609357,8.320921,15021,10831,50.0
15/11/2024 06:49:48,0.01,1.3,16.610763,8.321293,15043,10837,50.0
15/11/2024 06:49:58,0.08,1.3,16.631356,8.330991,15152,10901,50.0
15/11/2024 06:50:08,0.65,1.3,17.244824,8.404085,16022,11417,50.0
15/11/2024 06:50:18,0.47,1.33,17.357256,8.410681,16205,11473,49.0
15/11/2024 06:50:28,0.35,1.4,17.360436,8.410765,16258,11475,50.0
15/11/2024 06:50:38,0.31,1.41,17.374879,8.414485,16359,11502,51.0
15/11/2024 06:50:48,0.17,1.5,18.260868,8.678701,17066,11953,49.0
15/11/2024 06:50:58,0.26,1.5,20.035915,9.564729,18564,13042,50.0
15/11/2024 06:51:08,0.27,1.5,21.810289,10.47803,20076,14171,50.0
15/11/2024 06:51:18,0.27,1.5,23.586892,11.390659,21597,15287,49.0
15/11/2024 06:51:28,0.28,1.5,25.37712,12.306836,23137,16453,50.0
15/11/2024 06:51:38,0.27,1.5,27.150868,13.220072,24614,17587,50.0
15/11/2024 06:51:48,0.29,1.5,28.704269,14.12832,25946,18650,50.0
15/11/2024 06:51:58,0.27,1.5,30.371402,15.039485,27346,19749,49.0
15/11/2024 06:52:08,0.27,1.5,32.027309,15.824196,28696,20746,49.0
15/11/2024 06:52:18,0.26,1.5,33.796108,16.642076,30124,21794,48.0
15/11/2024 06:52:28,0.27,1.5,35.568485,17.553747,31601,22906,50.0
15/11/2024 06:52:38,0.28,1.5,37.337594,18.467209,33038,24014,50.0
15/11/2024 06:52:48,0.28,1.5,39.108444,19.377377,34500,25101,49.0
15/11/2024 06:52:58,0.27,1.5,40.881869,20.287047,35988,26185,49.0
15/11/2024 06:53:08,0.28,1.5,42.65307,21.197981,37454,27286,49.0
15/11/2024 06:53:18,0.26,1.5,44.428587,22.327387,38985,28529,49.0
15/11/2024 06:53:28,0.25,1.5,46.199713,23.018798,40408,29475,49.0
15/11/2024 06:53:38,0.26,1.5,47.972596,23.931092,41877,30593,50.0
15/11/2024 06:53:48,0.26,1.5,49.745712,24.843407,43347,31714,50.0
15/11/2024 06:53:58,0.26,1.5,51.522185,25.756621,44836,32850,49.0
15/11/2024 06:54:08,0.28,1.5,53.293517,26.667839,46288,33953,49.0
15/11/2024 06:54:18,0.26,1.5,55.066054,27.579785,47757,35066,49.0
15/11/2024 06:54:28,0.27,1.5,56.842241,28.492117,49280,36189,49.0
15/11/2024 06:54:38,0.25,1.5,58.61292,29.405122,50738,37321,49.0
15/11/2024 06:54:48,0.29,1.5,60.384805,30.313841,52200,38388,49.0
15/11/2024 06:54:58,0.25,1.5,61.93918,31.222981,53520,39460,50.0
15/11/2024 06:55:08,0.25,1.36,61.957847,31.228567,53596,39504,49.0
15/11/2024 06:55:18,0.0,1.3,61.959367,31.228657,53620,39505,49.0
15/11/2024 06:55:28,0.01,1.3,61.961523,31.228723,53655,39506,50.0
15/11/2024 06:55:38,0.0,1.3,61.964945,31.229071,53710,39512,50.0
15/11/2024 06:55:48,0.01,1.3,61.969935,31.229071,53765,39512,50.0
15/11/2024 06:55:58,0.0,1.3,61.975671,31.229161,53828,39513,48.0
15/11/2024 06:56:08,0.0,1.3,61.981761,31.229921,53911,39524,48.0
15/11/2024 06:56:18,0.0,1.3,61.985701,31.230011,53967,39525,49.0
15/11/2024 06:56:28,0.0,1.3,61.991037,31.230209,54028,39528,49.0
15/11/2024 06:56:38,0.0,1.3,62.011067,31.230383,54126,39531,49.0
15/11/2024 06:56:48,0.01,1.3,62.017306,31.230383,54184,39531,48.0
15/11/2024 06:56:58,0.0,1.3,62.024185,31.230383,54228,39531,49.0
15/11/2024 06:57:08,0.46,1.3,62.412115,31.302308,54876,40021,49.0
15/11/2024 06:57:18,0.68,1.32,62.75301,31.323961,55230,40176,49.0
15/11/2024 06:57:28,0.35,1.4,62.759461,31.323961,55274,40176,49.0
15/11/2024 06:57:38,0.34,1.4,62.761953,31.324357,55313,40182,49.0
15/11/2024 06:57:48,0.69,1.49,63.404346,31.63463,55868,40583,50.0
15/11/2024 06:57:58,1.09,1.5,65.744777,32.566444,57720,41889,49.0
15/11/2024 06:58:09,0.25,1.5,67.890042,33.787819,59529,43305,49.0
15/11/2024 06:58:19,0.31,1.5,69.918998,34.714452,61203,44531,50.0
15/11/2024 06:58:29,0.31,1.5,72.300992,35.9409,63165,46019,49.0
15/11/2024 06:58:39,0.29,1.5,74.682724,37.166774,65108,47514,49.0
15/11/2024 06:58:49,0.29,1.5,77.06417,38.390836,67052,48977,50.0
15/11/2024 06:58:59,0.31,1.5,78.85349,39.311457,68540,50108,50.0
15/11/2024 06:59:09,0.29,1.5,81.235276,40.537772,70492,51606,50.0
15/11/2024 06:59:19,0.27,1.5,83.617734,41.763116,72455,53091,49.0
15/11/2024 06:59:29,0.29,1.5,85.633796,42.981058,74209,54471,49.0
15/11/2024 06:59:39,0.29,1.5,87.789836,43.909243,75921,55719,49.0
15/11/2024 06:59:49,0.27,1.5,90.17147,45.135631,77886,57223,49.0
15/11/2024 06:59:59,0.28,1.5,92.557252,46.361791,79876,58721,49.0
15/11/2024 07:00:09,0.29,1.5,94.35115,47.402415,81421,59923,49.0
15/11/2024 07:00:19,0.28,1.5,96.731808,48.506648,83347,61329,49.0
15/11/2024 07:00:29,0.26,1.5,99.114142,49.73103,85308,62804,50.0
15/11/2024 07:00:39,0.28,1.5,101.205663,50.947,87119,64153,49.0
15/11/2024 07:00:49,0.28,1.5,103.289264,51.869988,88806,65325,50.0
15/11/2024 07:00:59,0.28,1.5,105.672505,53.095339,90762,66813,49.0
15/11/2024 07:01:09,0.27,1.5,107.885412,54.31737,92622,68252,50.0
15/11/2024 07:01:19,0.3,1.5,109.844018,55.2401,94247,69422,49.0
15/11/2024 07:01:29,0.27,1.5,112.228934,56.465036,96230,70903,49.0
15/11/2024 07:01:39,0.28,1.5,114.346767,57.685042,98055,72311,48.0
15/11/2024 07:01:49,0.29,1.5,116.420881,58.610365,99786,73522,49.0
15/11/2024 07:01:59,0.29,1.5,118.803415,59.831811,101752,74948,49.0
15/11/2024 07:02:09,0.29,1.5,121.185541,61.057979,103707,76447,49.0
15/11/2024 07:02:19,0.3,1.5,122.688365,61.97368,105025,77483,49.0
15/11/2024 07:02:29,0.2,1.38,122.691941,61.97383,105066,77486,48.0
15/11/2024 07:02:39,0.01,1.3,122.695891,61.974004,105104,77489,48.0
15/11/2024 07:02:49,0.01,1.3,122.698561,61.974088,105138,77491,50.0
15/11/2024 07:02:59,0.0,1.3,122.702517,61.974088,105171,77491,47.0
15/11/2024 07:03:09,0.01,1.3,122.705796,61.974088,105201,77491,48.0
15/11/2024 07:03:19,0.01,1.3,122.709746,61.97422,105239,77493,48.0
15/11/2024 07:03:29,0.01,1.3,122.711602,61.974286,105269,77494,48.0
15/11/2024 07:03:39,0.0,1.3,122.716822,61.974502,105313,77498,48.0
15/11/2024 07:03:49,0.0,1.3,122.720652,61.974676,105357,77501,48.0
15/11/2024 07:03:59,0.0,1.3,122.725438,61.974676,105395,77501,48.0
15/11/2024 07:04:09,0.0,1.3,122.727348,61.974676,105426,77501,48.0
