round,cid,latency
24,5b185ff312a34272bb05fd7c69ce00bf,0.7274971008300781
24,1aef75db99d040b7b279424f7ad88ca8,0.9765713214874268
24,e541b98593bf41b299ad1d1e404c082b,1.2472636699676514
25,5b185ff312a34272bb05fd7c69ce00bf,0.7699859142303467
25,e541b98593bf41b299ad1d1e404c082b,0.9156267642974854
25,1aef75db99d040b7b279424f7ad88ca8,0.9636261463165284
26,5b185ff312a34272bb05fd7c69ce00bf,0.6455590724945068
26,1aef75db99d040b7b279424f7ad88ca8,0.7524864673614502
26,e541b98593bf41b299ad1d1e404c082b,1.1759321689605713
27,5b185ff312a34272bb05fd7c69ce00bf,0.8036224842071533
27,e541b98593bf41b299ad1d1e404c082b,1.0907633304595947
27,1aef75db99d040b7b279424f7ad88ca8,1.1682288646697998
28,e541b98593bf41b299ad1d1e404c082b,0.8106484413146973
28,5b185ff312a34272bb05fd7c69ce00bf,0.8797318935394287
28,1aef75db99d040b7b279424f7ad88ca8,1.089771032333374
29,5b185ff312a34272bb05fd7c69ce00bf,0.976140022277832
29,1aef75db99d040b7b279424f7ad88ca8,1.00825834274292
29,e541b98593bf41b299ad1d1e404c082b,1.1793246269226074
30,5b185ff312a34272bb05fd7c69ce00bf,0.759774923324585
30,1aef75db99d040b7b279424f7ad88ca8,0.931138515472412
30,e541b98593bf41b299ad1d1e404c082b,0.9456372261047364
31,5b185ff312a34272bb05fd7c69ce00bf,0.855400800704956
31,1aef75db99d040b7b279424f7ad88ca8,1.2162034511566162
31,e541b98593bf41b299ad1d1e404c082b,1.2895922660827637
32,5b185ff312a34272bb05fd7c69ce00bf,0.7540116310119629
32,1aef75db99d040b7b279424f7ad88ca8,1.048147439956665
32,e541b98593bf41b299ad1d1e404c082b,1.19120192527771
33,5b185ff312a34272bb05fd7c69ce00bf,0.8088979721069336
33,e541b98593bf41b299ad1d1e404c082b,0.8573594093322754
33,1aef75db99d040b7b279424f7ad88ca8,1.1320593357086182
34,e541b98593bf41b299ad1d1e404c082b,0.872377872467041
34,1aef75db99d040b7b279424f7ad88ca8,1.0843732357025146
34,5b185ff312a34272bb05fd7c69ce00bf,1.2489492893218994
35,1aef75db99d040b7b279424f7ad88ca8,0.6348779201507568
35,5b185ff312a34272bb05fd7c69ce00bf,0.9270482063293456
35,e541b98593bf41b299ad1d1e404c082b,1.1034510135650637
36,1aef75db99d040b7b279424f7ad88ca8,0.5832831859588623
36,5b185ff312a34272bb05fd7c69ce00bf,0.6364092826843262
36,e541b98593bf41b299ad1d1e404c082b,1.0026862621307373
37,5b185ff312a34272bb05fd7c69ce00bf,0.6959466934204102
37,1aef75db99d040b7b279424f7ad88ca8,0.8608818054199219
37,e541b98593bf41b299ad1d1e404c082b,1.0123999118804932
38,1aef75db99d040b7b279424f7ad88ca8,0.7171158790588379
38,5b185ff312a34272bb05fd7c69ce00bf,0.8182713985443115
38,e541b98593bf41b299ad1d1e404c082b,0.9940171241760254
39,e541b98593bf41b299ad1d1e404c082b,0.9098544120788574
39,1aef75db99d040b7b279424f7ad88ca8,0.9512722492218018
39,5b185ff312a34272bb05fd7c69ce00bf,1.1748907566070557
40,1aef75db99d040b7b279424f7ad88ca8,0.8515856266021729
40,e541b98593bf41b299ad1d1e404c082b,0.8685753345489502
41,5b185ff312a34272bb05fd7c69ce00bf,0.8040854930877686
